datetime,open,high,low,close,volume,dec,RD,GS,uptail,downtail,open1,high1,low1,close1,volume1,dec1,RD1,uptail1,downtail1,GS1,open2,high2,low2,close2,volume2,dec2,RD2,uptail2,downtail2,GS2
2021-07-26 00:00:00,2188.15,2267.23,2170.03,2259.83,407661.351,97.2,71.68,0.000238433199,7.4,18.12,2164.26,2197,2160.51,2188.11,204983.312,36.49,23.85,8.89,3.75,0.000178014491,2160.03,2169.6,2153.18,2164.26,49994.182,16.42,4.23,5.34,6.85,0.000328438217
2021-07-26 01:00:00,2259.84,2398.59,2255.67,2315.1,795425.571,142.92,55.26,0.000179677402,83.49,4.17,2188.15,2267.23,2170.03,2259.83,407661.351,97.2,71.68,7.4,18.12,0.000238433199,2164.26,2197,2160.51,2188.11,204983.312,36.49,23.85,8.89,3.75,0.000178014491
2021-07-26 02:00:00,2314.83,2323,2286,2302.08,216178.221,37,-12.75,0.000171155077,8.17,16.08,2259.84,2398.59,2255.67,2315.1,795425.571,142.92,55.26,83.49,4.17,0.000179677402,2188.15,2267.23,2170.03,2259.83,407661.351,97.2,71.68,7.4,18.12,0.000238433199
2021-07-26 03:00:00,2302.08,2320.03,2293.68,2317.81,119725.191,26.35,15.73,0.00022008735,2.22,8.4,2314.83,2323,2286,2302.08,216178.221,37,-12.75,8.17,16.08,0.000171155077,2259.84,2398.59,2255.67,2315.1,795425.571,142.92,55.26,83.49,4.17,0.000179677402
2021-07-26 04:00:00,2317.8,2345,2308.12,2324.51,200309.371,36.88,6.71,0.0001841152,20.49,9.68,2302.08,2320.03,2293.68,2317.81,119725.191,26.35,15.73,2.22,8.4,0.00022008735,2314.83,2323,2286,2302.08,216178.221,37,-12.75,8.17,16.08,0.000171155077
2021-07-26 05:00:00,2324.51,2350.61,2321.01,2348.15,114536.552,29.6,23.64,0.000258432784,2.46,3.5,2317.8,2345,2308.12,2324.51,200309.371,36.88,6.71,20.49,9.68,0.0001841152,2302.08,2320.03,2293.68,2317.81,119725.191,26.35,15.73,2.22,8.4,0.00022008735
2021-07-26 06:00:00,2348.14,2392.32,2341.98,2356.68,342022.371,50.34,8.54,0.000147183355,35.64,6.16,2324.51,2350.61,2321.01,2348.15,114536.552,29.6,23.64,2.46,3.5,0.000258432784,2317.8,2345,2308.12,2324.51,200309.371,36.88,6.71,20.49,9.68,0.0001841152
2021-07-26 07:00:00,2356.69,2373.75,2304.52,2327.45,274880.601,69.23,-29.24,0.000251854804,17.06,22.93,2348.14,2392.32,2341.98,2356.68,342022.371,50.34,8.54,35.64,6.16,0.000147183355,2324.51,2350.61,2321.01,2348.15,114536.552,29.6,23.64,2.46,3.5,0.000258432784
2021-07-26 08:00:00,2327.32,2339.47,2300,2335.69,205075.89,39.47,8.37,0.000192465336,3.78,27.32,2356.69,2373.75,2304.52,2327.45,274880.601,69.23,-29.24,17.06,22.93,0.000251854804,2348.14,2392.32,2341.98,2356.68,342022.371,50.34,8.54,35.64,6.16,0.000147183355
2021-07-26 09:00:00,2335.72,2351.2,2330.34,2344.77,126017.218,20.86,9.05,0.000165532935,6.43,5.38,2327.32,2339.47,2300,2335.69,205075.89,39.47,8.37,3.78,27.32,0.000192465336,2356.69,2373.75,2304.52,2327.45,274880.601,69.23,-29.24,17.06,22.93,0.000251854804
2021-07-26 10:00:00,2344.88,2362.17,2336,2357.89,124239.597,26.17,13.01,0.000210641379,4.28,8.88,2335.72,2351.2,2330.34,2344.77,126017.218,20.86,9.05,6.43,5.38,0.000165532935,2327.32,2339.47,2300,2335.69,205075.89,39.47,8.37,3.78,27.32,0.000192465336
2021-07-26 11:00:00,2357.89,2357.99,2335,2342.9,88580.663,22.99,-14.99,0.000259537457,0.1,7.9,2344.88,2362.17,2336,2357.89,124239.597,26.17,13.01,4.28,8.88,0.000210641379,2335.72,2351.2,2330.34,2344.77,126017.218,20.86,9.05,6.43,5.38,0.000165532935
2021-07-26 12:00:00,2343.01,2358.95,2324.13,2349.35,150126.355,34.82,6.34,0.000231937957,9.6,18.88,2357.89,2357.99,2335,2342.9,88580.663,22.99,-14.99,0.1,7.9,0.000259537457,2344.88,2362.17,2336,2357.89,124239.597,26.17,13.01,4.28,8.88,0.000210641379
2021-07-26 13:00:00,2349.34,2349.99,2309.14,2333.81,200898.742,40.85,-15.53,0.000203336266,0.65,24.67,2343.01,2358.95,2324.13,2349.35,150126.355,34.82,6.34,9.6,18.88,0.000231937957,2357.89,2357.99,2335,2342.9,88580.663,22.99,-14.99,0.1,7.9,0.000259537457
2021-07-26 14:00:00,2333.81,2352,2324.7,2331.85,110557.1,27.3,-1.96,0.000246931224,18.19,7.15,2349.34,2349.99,2309.14,2333.81,200898.742,40.85,-15.53,0.65,24.67,0.000203336266,2343.01,2358.95,2324.13,2349.35,150126.355,34.82,6.34,9.6,18.88,0.000231937957
2021-07-26 15:00:00,2331.85,2349.85,2323.89,2341.96,81571.262,25.96,10.11,0.000318249336,7.89,7.96,2333.81,2352,2324.7,2331.85,110557.1,27.3,-1.96,18.19,7.15,0.000246931224,2349.34,2349.99,2309.14,2333.81,200898.742,40.85,-15.53,0.65,24.67,0.000203336266
2021-07-26 16:00:00,2341.95,2385,2335.01,2364.93,254655.862,49.99,22.98,0.00019630414,20.07,6.94,2331.85,2349.85,2323.89,2341.96,81571.262,25.96,10.11,7.89,7.96,0.000318249336,2333.81,2352,2324.7,2331.85,110557.1,27.3,-1.96,18.19,7.15,0.000246931224
2021-07-26 17:00:00,2364.92,2371.08,2350.35,2362.46,98103.422,20.73,-2.46,0.000211307614,6.16,12.11,2341.95,2385,2335.01,2364.93,254655.862,49.99,22.98,20.07,6.94,0.00019630414,2331.85,2349.85,2323.89,2341.96,81571.262,25.96,10.11,7.89,7.96,0.000318249336
2021-07-26 18:00:00,2362.46,2387.97,2355.05,2381.16,126672.813,32.92,18.7,0.000259882126,6.81,7.41,2364.92,2371.08,2350.35,2362.46,98103.422,20.73,-2.46,6.16,12.11,0.000211307614,2341.95,2385,2335.01,2364.93,254655.862,49.99,22.98,20.07,6.94,0.00019630414
2021-07-26 19:00:00,2381.17,2433.53,2360.82,2362.03,363946.005,72.71,-19.14,0.000199782383,52.36,1.21,2362.46,2387.97,2355.05,2381.16,126672.813,32.92,18.7,6.81,7.41,0.000259882126,2364.92,2371.08,2350.35,2362.46,98103.422,20.73,-2.46,6.16,12.11,0.000211307614
2021-07-26 20:00:00,2362.08,2368,2235.34,2265.77,643608.65,132.66,-96.31,0.000206119045,5.92,30.43,2381.17,2433.53,2360.82,2362.03,363946.005,72.71,-19.14,52.36,1.21,0.000199782383,2362.46,2387.97,2355.05,2381.16,126672.813,32.92,18.7,6.81,7.41,0.000259882126
2021-07-26 21:00:00,2265.76,2269.67,2205,2234.42,286616.607,64.67,-31.34,0.000225632425,3.91,29.42,2362.08,2368,2235.34,2265.77,643608.65,132.66,-96.31,5.92,30.43,0.000206119045,2381.17,2433.53,2360.82,2362.03,363946.005,72.71,-19.14,52.36,1.21,0.000199782383
2021-07-26 22:00:00,2234.44,2254.25,2214.13,2248.41,176493.599,40.12,13.97,0.000227317026,5.84,20.31,2265.76,2269.67,2205,2234.42,286616.607,64.67,-31.34,3.91,29.42,0.000225632425,2362.08,2368,2235.34,2265.77,643608.65,132.66,-96.31,5.92,30.43,0.000206119045
2021-07-26 23:00:00,2248.41,2258.95,2227.01,2227.41,140649.991,31.94,-21,0.000227088532,10.54,0.4,2234.44,2254.25,2214.13,2248.41,176493.599,40.12,13.97,5.84,20.31,0.000227317026,2265.76,2269.67,2205,2234.42,286616.607,64.67,-31.34,3.91,29.42,0.000225632425
2021-07-27 00:00:00,2227.44,2241.49,2206,2231.42,172012.137,35.49,3.98,0.00020632265,10.07,21.44,2248.41,2258.95,2227.01,2227.41,140649.991,31.94,-21,10.54,0.4,0.000227088532,2234.44,2254.25,2214.13,2248.41,176493.599,40.12,13.97,5.84,20.31,0.000227317026
2021-07-27 01:00:00,2231.41,2235.76,2155.3,2162.71,314707.121,80.46,-68.7,0.000255666283,4.35,7.41,2227.44,2241.49,2206,2231.42,172012.137,35.49,3.98,10.07,21.44,0.00020632265,2248.41,2258.95,2227.01,2227.41,140649.991,31.94,-21,10.54,0.4,0.000227088532
2021-07-27 02:00:00,2162.56,2185.4,2155.65,2163.2,154004.086,29.75,0.64,0.000193176693,22.2,6.91,2231.41,2235.76,2155.3,2162.71,314707.121,80.46,-68.7,4.35,7.41,0.000255666283,2227.44,2241.49,2206,2231.42,172012.137,35.49,3.98,10.07,21.44,0.00020632265
2021-07-27 03:00:00,2163.2,2186.47,2150,2172.54,140485.137,36.47,9.34,0.000259600416,13.93,13.2,2162.56,2185.4,2155.65,2163.2,154004.086,29.75,0.64,22.2,6.91,0.000193176693,2231.41,2235.76,2155.3,2162.71,314707.121,80.46,-68.7,4.35,7.41,0.000255666283
2021-07-27 04:00:00,2172.54,2196.17,2165.36,2183.86,129316.261,30.81,11.32,0.0002382531,12.31,7.18,2163.2,2186.47,2150,2172.54,140485.137,36.47,9.34,13.93,13.2,0.000259600416,2162.56,2185.4,2155.65,2163.2,154004.086,29.75,0.64,22.2,6.91,0.000193176693
2021-07-27 05:00:00,2183.86,2205,2179.57,2199.38,105261.159,25.43,15.52,0.000241589588,5.62,4.29,2172.54,2196.17,2165.36,2183.86,129316.261,30.81,11.32,12.31,7.18,0.0002382531,2163.2,2186.47,2150,2172.54,140485.137,36.47,9.34,13.93,13.2,0.000259600416
2021-07-27 06:00:00,2199.38,2209.99,2181.04,2187.52,130359.747,28.95,-11.86,0.000222077755,10.61,6.48,2183.86,2205,2179.57,2199.38,105261.159,25.43,15.52,5.62,4.29,0.000241589588,2172.54,2196.17,2165.36,2183.86,129316.261,30.81,11.32,12.31,7.18,0.0002382531
2021-07-27 07:00:00,2187.51,2206.85,2185.77,2202.33,121487.721,21.08,14.82,0.000173515478,4.52,1.74,2199.38,2209.99,2181.04,2187.52,130359.747,28.95,-11.86,10.61,6.48,0.000222077755,2183.86,2205,2179.57,2199.38,105261.159,25.43,15.52,5.62,4.29,0.000241589588
2021-07-27 08:00:00,2202.02,2220,2192,2213.89,126830.401,28,11.87,0.000220767259,6.11,10.02,2187.51,2206.85,2185.77,2202.33,121487.721,21.08,14.82,4.52,1.74,0.000173515478,2199.38,2209.99,2181.04,2187.52,130359.747,28.95,-11.86,10.61,6.48,0.000222077755
2021-07-27 09:00:00,2213.88,2240,2207.48,2232.73,135331.546,32.52,18.85,0.00024029874,7.27,6.4,2202.02,2220,2192,2213.89,126830.401,28,11.87,6.11,10.02,0.000220767259,2187.51,2206.85,2185.77,2202.33,121487.721,21.08,14.82,4.52,1.74,0.000173515478
2021-07-27 10:00:00,2232.72,2249.9,2223.77,2244.49,117559.714,26.13,11.77,0.00022227002,5.41,8.95,2213.88,2240,2207.48,2232.73,135331.546,32.52,18.85,7.27,6.4,0.00024029874,2202.02,2220,2192,2213.89,126830.401,28,11.87,6.11,10.02,0.000220767259
2021-07-27 11:00:00,2244.49,2277.1,2235.72,2277.08,159988.611,41.38,32.59,0.000258643411,0.02,8.77,2232.72,2249.9,2223.77,2244.49,117559.714,26.13,11.77,5.41,8.95,0.00022227002,2213.88,2240,2207.48,2232.73,135331.546,32.52,18.85,7.27,6.4,0.00024029874
2021-07-27 12:00:00,2277.08,2317.36,2261,2306.75,251069.522,56.36,29.67,0.000224479656,10.61,16.08,2244.49,2277.1,2235.72,2277.08,159988.611,41.38,32.59,0.02,8.77,0.000258643411,2232.72,2249.9,2223.77,2244.49,117559.714,26.13,11.77,5.41,8.95,0.00022227002
2021-07-27 13:00:00,2306.69,2319,2286.5,2297.5,224968.21,32.5,-9.19,0.000144464856,12.31,11,2277.08,2317.36,2261,2306.75,251069.522,56.36,29.67,10.61,16.08,0.000224479656,2244.49,2277.1,2235.72,2277.08,159988.611,41.38,32.59,0.02,8.77,0.000258643411
2021-07-27 14:00:00,2297.51,2304.98,2240,2279.7,464282.873,64.98,-17.81,0.00013995778,7.47,39.7,2306.69,2319,2286.5,2297.5,224968.21,32.5,-9.19,12.31,11,0.000144464856,2277.08,2317.36,2261,2306.75,251069.522,56.36,29.67,10.61,16.08,0.000224479656
2021-07-27 15:00:00,2279.69,2299.86,2261,2277.62,186816.831,38.86,-2.07,0.000208011236,20.17,16.62,2297.51,2304.98,2240,2279.7,464282.873,64.98,-17.81,7.47,39.7,0.00013995778,2306.69,2319,2286.5,2297.5,224968.21,32.5,-9.19,12.31,11,0.000144464856
2021-07-27 16:00:00,2277.63,2284.44,2220.09,2223.82,254351.854,64.35,-53.81,0.000252995993,6.81,3.73,2279.69,2299.86,2261,2277.62,186816.831,38.86,-2.07,20.17,16.62,0.000208011236,2297.51,2304.98,2240,2279.7,464282.873,64.98,-17.81,7.47,39.7,0.00013995778
2021-07-27 17:00:00,2223.82,2237.27,2212.88,2229.28,137193.659,24.39,5.46,0.000177777896,7.99,10.94,2277.63,2284.44,2220.09,2223.82,254351.854,64.35,-53.81,6.81,3.73,0.000252995993,2279.69,2299.86,2261,2277.62,186816.831,38.86,-2.07,20.17,16.62,0.000208011236
2021-07-27 18:00:00,2229.25,2249.38,2200.04,2238.98,194909.216,49.34,9.73,0.000253143494,10.4,29.21,2223.82,2237.27,2212.88,2229.28,137193.659,24.39,5.46,7.99,10.94,0.000177777896,2277.63,2284.44,2220.09,2223.82,254351.854,64.35,-53.81,6.81,3.73,0.000252995993
2021-07-27 19:00:00,2239.19,2247.81,2225.03,2228.07,74700.192,22.78,-11.12,0.000304952362,8.62,3.04,2229.25,2249.38,2200.04,2238.98,194909.216,49.34,9.73,10.4,29.21,0.000253143494,2223.82,2237.27,2212.88,2229.28,137193.659,24.39,5.46,7.99,10.94,0.000177777896
2021-07-27 20:00:00,2228.06,2253.96,2227.42,2242.7,103214.622,26.54,14.64,0.00025713411,11.26,0.64,2239.19,2247.81,2225.03,2228.07,74700.192,22.78,-11.12,8.62,3.04,0.000304952362,2229.25,2249.38,2200.04,2238.98,194909.216,49.34,9.73,10.4,29.21,0.000253143494
2021-07-27 21:00:00,2242.7,2271.24,2239.31,2264.14,89759.214,31.93,21.44,0.000355729496,7.1,3.39,2228.06,2253.96,2227.42,2242.7,103214.622,26.54,14.64,11.26,0.64,0.00025713411,2239.19,2247.81,2225.03,2228.07,74700.192,22.78,-11.12,8.62,3.04,0.000304952362
2021-07-27 22:00:00,2264.15,2313.03,2248.09,2294.28,165180.612,64.94,30.13,0.000393145413,18.75,16.06,2242.7,2271.24,2239.31,2264.14,89759.214,31.93,21.44,7.1,3.39,0.000355729496,2228.06,2253.96,2227.42,2242.7,103214.622,26.54,14.64,11.26,0.64,0.00025713411
2021-07-27 23:00:00,2294.28,2302.31,2270.19,2298.04,124033.299,32.12,3.76,0.000258962716,4.27,24.09,2264.15,2313.03,2248.09,2294.28,165180.612,64.94,30.13,18.75,16.06,0.000393145413,2242.7,2271.24,2239.31,2264.14,89759.214,31.93,21.44,7.1,3.39,0.000355729496
2021-07-28 00:00:00,2298.05,2303.83,2270.12,2278.77,111300.968,33.71,-19.28,0.000302872478,5.78,8.65,2294.28,2302.31,2270.19,2298.04,124033.299,32.12,3.76,4.27,24.09,0.000258962716,2264.15,2313.03,2248.09,2294.28,165180.612,64.94,30.13,18.75,16.06,0.000393145413
2021-07-28 01:00:00,2278.77,2311.64,2263.73,2308.94,118419.94,47.91,30.17,0.000404577135,2.7,15.04,2298.05,2303.83,2270.12,2278.77,111300.968,33.71,-19.28,5.78,8.65,0.000302872478,2294.28,2302.31,2270.19,2298.04,124033.299,32.12,3.76,4.27,24.09,0.000258962716
2021-07-28 02:00:00,2308.94,2335.62,2293.24,2301.12,188228.119,42.38,-7.82,0.000225152332,26.68,7.88,2278.77,2311.64,2263.73,2308.94,118419.94,47.91,30.17,2.7,15.04,0.000404577135,2298.05,2303.83,2270.12,2278.77,111300.968,33.71,-19.28,5.78,8.65,0.000302872478
2021-07-28 03:00:00,2301.12,2314.84,2275.71,2287.11,153973.189,39.13,-14.01,0.000254135153,13.72,11.4,2308.94,2335.62,2293.24,2301.12,188228.119,42.38,-7.82,26.68,7.88,0.000225152332,2278.77,2311.64,2263.73,2308.94,118419.94,47.91,30.17,2.7,15.04,0.000404577135
2021-07-28 04:00:00,2287.11,2302.53,2278,2281.17,96743.558,24.53,-5.94,0.000253556935,15.42,3.17,2301.12,2314.84,2275.71,2287.11,153973.189,39.13,-14.01,13.72,11.4,0.000254135153,2308.94,2335.62,2293.24,2301.12,188228.119,42.38,-7.82,26.68,7.88,0.000225152332
2021-07-28 05:00:00,2281.18,2304.76,2280,2297.4,88531.163,24.76,16.22,0.000279675531,7.36,1.18,2287.11,2302.53,2278,2281.17,96743.558,24.53,-5.94,15.42,3.17,0.000253556935,2301.12,2314.84,2275.71,2287.11,153973.189,39.13,-14.01,13.72,11.4,0.000254135153
2021-07-28 06:00:00,2297.34,2299.41,2242.2,2257.81,182353.86,57.21,-39.53,0.000313730677,2.07,15.61,2281.18,2304.76,2280,2297.4,88531.163,24.76,16.22,7.36,1.18,0.000279675531,2287.11,2302.53,2278,2281.17,96743.558,24.53,-5.94,15.42,3.17,0.000253556935
2021-07-28 07:00:00,2257.8,2301.06,2256,2295.27,144960.184,45.06,37.47,0.000310843976,5.79,1.8,2297.34,2299.41,2242.2,2257.81,182353.86,57.21,-39.53,2.07,15.61,0.000313730677,2281.18,2304.76,2280,2297.4,88531.163,24.76,16.22,7.36,1.18,0.000279675531
2021-07-28 08:00:00,2295.26,2315,2275.32,2283.6,166512.889,39.68,-11.66,0.000238299871,19.74,8.28,2257.8,2301.06,2256,2295.27,144960.184,45.06,37.47,5.79,1.8,0.000310843976,2297.34,2299.41,2242.2,2257.81,182353.86,57.21,-39.53,2.07,15.61,0.000313730677
2021-07-28 09:00:00,2283.7,2305.43,2279,2304.67,93832.63,26.43,20.97,0.000281671738,0.76,4.7,2295.26,2315,2275.32,2283.6,166512.889,39.68,-11.66,19.74,8.28,0.000238299871,2257.8,2301.06,2256,2295.27,144960.184,45.06,37.47,5.79,1.8,0.000310843976
2021-07-28 10:00:00,2304.67,2312.89,2294.51,2299.8,121445.927,18.38,-4.87,0.000151343075,8.22,5.29,2283.7,2305.43,2279,2304.67,93832.63,26.43,20.97,0.76,4.7,0.000281671738,2295.26,2315,2275.32,2283.6,166512.889,39.68,-11.66,19.74,8.28,0.000238299871
2021-07-28 11:00:00,2299.74,2345.54,2294.18,2329.61,213557.447,51.36,29.87,0.00024049735,15.93,5.56,2304.67,2312.89,2294.51,2299.8,121445.927,18.38,-4.87,8.22,5.29,0.000151343075,2283.7,2305.43,2279,2304.67,93832.63,26.43,20.97,0.76,4.7,0.000281671738
2021-07-28 12:00:00,2329.53,2332.79,2280.38,2285.57,206616.55,52.41,-43.96,0.000253658286,3.26,5.19,2299.74,2345.54,2294.18,2329.61,213557.447,51.36,29.87,15.93,5.56,0.00024049735,2304.67,2312.89,2294.51,2299.8,121445.927,18.38,-4.87,8.22,5.29,0.000151343075
2021-07-28 13:00:00,2285.56,2295.8,2268.58,2282.79,156650.397,27.22,-2.77,0.000173762726,10.24,14.21,2329.53,2332.79,2280.38,2285.57,206616.55,52.41,-43.96,3.26,5.19,0.000253658286,2299.74,2345.54,2294.18,2329.61,213557.447,51.36,29.87,15.93,5.56,0.00024049735
2021-07-28 14:00:00,2282.65,2292,2265.28,2286,110013.401,26.72,3.35,0.000242879502,6,17.37,2285.56,2295.8,2268.58,2282.79,156650.397,27.22,-2.77,10.24,14.21,0.000173762726,2329.53,2332.79,2280.38,2285.57,206616.55,52.41,-43.96,3.26,5.19,0.000253658286
2021-07-28 15:00:00,2286,2301.89,2280.13,2290.9,93983.83,21.76,4.9,0.00023152919,10.99,5.87,2282.65,2292,2265.28,2286,110013.401,26.72,3.35,6,17.37,0.000242879502,2285.56,2295.8,2268.58,2282.79,156650.397,27.22,-2.77,10.24,14.21,0.000173762726
2021-07-28 16:00:00,2290.87,2324.22,2279.05,2318.59,136949.305,45.17,27.72,0.000329830078,5.63,11.82,2286,2301.89,2280.13,2290.9,93983.83,21.76,4.9,10.99,5.87,0.00023152919,2282.65,2292,2265.28,2286,110013.401,26.72,3.35,6,17.37,0.000242879502
2021-07-28 17:00:00,2318.6,2326.22,2251.77,2261.24,243164.765,74.45,-57.36,0.000306171003,7.62,9.47,2290.87,2324.22,2279.05,2318.59,136949.305,45.17,27.72,5.63,11.82,0.000329830078,2286,2301.89,2280.13,2290.9,93983.83,21.76,4.9,10.99,5.87,0.00023152919
2021-07-28 18:00:00,2261.24,2323.52,2250,2320.08,241165.031,73.52,58.84,0.000304853484,3.44,11.24,2318.6,2326.22,2251.77,2261.24,243164.765,74.45,-57.36,7.62,9.47,0.000306171003,2290.87,2324.22,2279.05,2318.59,136949.305,45.17,27.72,5.63,11.82,0.000329830078
2021-07-28 19:00:00,2320.09,2328.83,2295.83,2309.08,142140.579,33,-11.01,0.000232164525,8.74,13.25,2261.24,2323.52,2250,2320.08,241165.031,73.52,58.84,3.44,11.24,0.000304853484,2318.6,2326.22,2251.77,2261.24,243164.765,74.45,-57.36,7.62,9.47,0.000306171003
2021-07-28 20:00:00,2309.12,2309.82,2287,2293.07,89551.39,22.82,-16.05,0.000254825749,0.7,6.07,2320.09,2328.83,2295.83,2309.08,142140.579,33,-11.01,8.74,13.25,0.000232164525,2261.24,2323.52,2250,2320.08,241165.031,73.52,58.84,3.44,11.24,0.000304853484
2021-07-28 21:00:00,2293.08,2305,2287,2302.43,53875.182,18,9.35,0.0003341056,2.57,6.08,2309.12,2309.82,2287,2293.07,89551.39,22.82,-16.05,0.7,6.07,0.000254825749,2320.09,2328.83,2295.83,2309.08,142140.579,33,-11.01,8.74,13.25,0.000232164525
2021-07-28 22:00:00,2302.44,2313.96,2281.38,2290.11,68536.565,32.58,-12.33,0.000475366689,11.52,8.73,2293.08,2305,2287,2302.43,53875.182,18,9.35,2.57,6.08,0.0003341056,2309.12,2309.82,2287,2293.07,89551.39,22.82,-16.05,0.7,6.07,0.000254825749
2021-07-28 23:00:00,2290.12,2309.06,2280,2300.08,87132.133,29.06,9.96,0.000333516454,8.98,10.12,2302.44,2313.96,2281.38,2290.11,68536.565,32.58,-12.33,11.52,8.73,0.000475366689,2293.08,2305,2287,2302.43,53875.182,18,9.35,2.57,6.08,0.0003341056
2021-07-29 00:00:00,2300.12,2307.62,2275,2275.06,104051.556,32.62,-25.06,0.000313498435,7.5,0.06,2290.12,2309.06,2280,2300.08,87132.133,29.06,9.96,8.98,10.12,0.000333516454,2302.44,2313.96,2281.38,2290.11,68536.565,32.58,-12.33,11.52,8.73,0.000475366689
2021-07-29 01:00:00,2275.07,2287.73,2263.33,2283.14,86133.376,24.4,8.07,0.000283281593,4.59,11.74,2300.12,2307.62,2275,2275.06,104051.556,32.62,-25.06,7.5,0.06,0.000313498435,2290.12,2309.06,2280,2300.08,87132.133,29.06,9.96,8.98,10.12,0.000333516454
2021-07-29 02:00:00,2283.14,2296.5,2279.8,2283.37,65616.216,16.7,0.23,0.000254510257,13.13,3.34,2275.07,2287.73,2263.33,2283.14,86133.376,24.4,8.07,4.59,11.74,0.000283281593,2300.12,2307.62,2275,2275.06,104051.556,32.62,-25.06,7.5,0.06,0.000313498435
2021-07-29 03:00:00,2283.32,2288.65,2272.65,2277.48,58674.86,16,-5.84,0.000272689189,5.33,4.83,2283.14,2296.5,2279.8,2283.37,65616.216,16.7,0.23,13.13,3.34,0.000254510257,2275.07,2287.73,2263.33,2283.14,86133.376,24.4,8.07,4.59,11.74,0.000283281593
2021-07-29 04:00:00,2277.49,2301.25,2270,2294.16,90521.302,31.25,16.67,0.000345222608,7.09,7.49,2283.32,2288.65,2272.65,2277.48,58674.86,16,-5.84,5.33,4.83,0.000272689189,2283.14,2296.5,2279.8,2283.37,65616.216,16.7,0.23,13.13,3.34,0.000254510257
2021-07-29 05:00:00,2294.26,2305,2284.25,2300.16,73581.798,20.75,5.9,0.000281999089,4.84,10.01,2277.49,2301.25,2270,2294.16,90521.302,31.25,16.67,7.09,7.49,0.000345222608,2283.32,2288.65,2272.65,2277.48,58674.86,16,-5.84,5.33,4.83,0.000272689189
2021-07-29 06:00:00,2300.16,2305.81,2288.32,2293.04,56821.929,17.49,-7.12,0.0003078037,5.65,4.72,2294.26,2305,2284.25,2300.16,73581.798,20.75,5.9,4.84,10.01,0.000281999089,2277.49,2301.25,2270,2294.16,90521.302,31.25,16.67,7.09,7.49,0.000345222608
2021-07-29 07:00:00,2293.04,2302.33,2290.18,2294.68,46104.26,12.15,1.64,0.000263533131,7.65,2.86,2300.16,2305.81,2288.32,2293.04,56821.929,17.49,-7.12,5.65,4.72,0.0003078037,2294.26,2305,2284.25,2300.16,73581.798,20.75,5.9,4.84,10.01,0.000281999089
2021-07-29 08:00:00,2294.67,2300,2285,2293.8,59200.2,15,-0.87,0.000253377522,5.33,8.8,2293.04,2302.33,2290.18,2294.68,46104.26,12.15,1.64,7.65,2.86,0.000263533131,2300.16,2305.81,2288.32,2293.04,56821.929,17.49,-7.12,5.65,4.72,0.0003078037
2021-07-29 09:00:00,2293.8,2328,2293.57,2317.53,154867.337,34.43,23.73,0.000222319313,10.47,0.23,2294.67,2300,2285,2293.8,59200.2,15,-0.87,5.33,8.8,0.000253377522,2293.04,2302.33,2290.18,2294.68,46104.26,12.15,1.64,7.65,2.86,0.000263533131
2021-07-29 10:00:00,2317.54,2324.52,2303,2309.95,83735.941,21.52,-7.59,0.000256998366,6.98,6.95,2293.8,2328,2293.57,2317.53,154867.337,34.43,23.73,10.47,0.23,0.000222319313,2294.67,2300,2285,2293.8,59200.2,15,-0.87,5.33,8.8,0.000253377522
2021-07-29 11:00:00,2309.96,2317.29,2280.54,2292.44,129708.107,36.75,-17.52,0.000283328474,7.33,11.9,2317.54,2324.52,2303,2309.95,83735.941,21.52,-7.59,6.98,6.95,0.000256998366,2293.8,2328,2293.57,2317.53,154867.337,34.43,23.73,10.47,0.23,0.000222319313
2021-07-29 12:00:00,2292.44,2294.99,2282.7,2293.4,89731.97,12.29,0.96,0.000136963448,1.59,9.74,2309.96,2317.29,2280.54,2292.44,129708.107,36.75,-17.52,7.33,11.9,0.000283328474,2317.54,2324.52,2303,2309.95,83735.941,21.52,-7.59,6.98,6.95,0.000256998366
2021-07-29 13:00:00,2293.4,2318.88,2288.57,2316.37,139108.883,30.31,22.97,0.000217886876,2.51,4.83,2292.44,2294.99,2282.7,2293.4,89731.97,12.29,0.96,1.59,9.74,0.000136963448,2309.96,2317.29,2280.54,2292.44,129708.107,36.75,-17.52,7.33,11.9,0.000283328474
2021-07-29 14:00:00,2316.37,2326.57,2296.28,2321.14,171271.204,30.29,4.77,0.000176854015,5.43,20.09,2293.4,2318.88,2288.57,2316.37,139108.883,30.31,22.97,2.51,4.83,0.000217886876,2292.44,2294.99,2282.7,2293.4,89731.97,12.29,0.96,1.59,9.74,0.000136963448
2021-07-29 15:00:00,2321.26,2337.27,2307.73,2322.05,121365.024,29.54,0.79,0.000243397966,15.22,13.53,2316.37,2326.57,2296.28,2321.14,171271.204,30.29,4.77,5.43,20.09,0.000176854015,2293.4,2318.88,2288.57,2316.37,139108.883,30.31,22.97,2.51,4.83,0.000217886876
2021-07-29 16:00:00,2322.04,2344,2315.12,2324.98,156938.313,28.88,2.94,0.000184021349,19.02,6.92,2321.26,2337.27,2307.73,2322.05,121365.024,29.54,0.79,15.22,13.53,0.000243397966,2316.37,2326.57,2296.28,2321.14,171271.204,30.29,4.77,5.43,20.09,0.000176854015
